timestamp;akkuLadung;akkuLadestand;hausabgabe;netzbezug;akkuEntladung;solarleistung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-06T04:27:48.482000+00:00;0.0;268.0;0.0;188.0;-0.0;0.0;188.0;0.0;0.0;0.0;0.0;0;188.0;0.0;188.0;536;536.0
2025-12-06T04:33:14.512000+00:00;0.0;268.0;0.0;190.0;-0.0;0.0;190.0;0.0;0.0;0.0;0.0;0;190.0;0.0;190.0;536;536.0
2025-12-06T04:37:14.470000+00:00;0.0;268.0;0.0;191.0;-0.0;0.0;191.0;0.0;0.0;0.0;0.0;0;191.0;0.0;191.0;536;536.0
2025-12-06T04:42:40.376000+00:00;0.0;268.0;0.0;170.0;-0.0;0.0;170.0;0.0;0.0;0.0;0.0;0;170.0;0.0;170.0;536;536.0
2025-12-06T04:47:40.468000+00:00;0.0;268.0;0.0;174.0;-0.0;0.0;174.0;0.0;0.0;0.0;0.0;0;174.0;0.0;174.0;536;536.0
2025-12-06T04:53:06.360000+00:00;0.0;268.0;0.0;170.0;-0.0;0.0;170.0;0.0;0.0;0.0;0.0;0;170.0;0.0;170.0;536;536.0
2025-12-06T04:58:06.472000+00:00;0.0;268.0;0.0;195.0;-0.0;0.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;536;536.0
2025-12-06T05:03:32.379000+00:00;0.0;268.0;0.0;191.0;-0.0;0.0;191.0;0.0;0.0;0.0;0.0;0;191.0;0.0;191.0;536;536.0
2025-12-06T05:07:32.483000+00:00;0.0;268.0;0.0;190.0;-0.0;0.0;190.0;0.0;0.0;0.0;0.0;0;190.0;0.0;190.0;536;536.0
2025-12-06T05:17:58.471000+00:00;0.0;268.0;0.0;188.0;-0.0;0.0;188.0;0.0;0.0;0.0;0.0;0;188.0;0.0;188.0;536;536.0
2025-12-06T05:22:58.478000+00:00;0.0;268.0;0.0;170.0;-0.0;0.0;170.0;0.0;0.0;0.0;0.0;0;170.0;0.0;170.0;536;536.0
2025-12-06T05:27:24.471000+00:00;0.0;268.0;0.0;172.0;-0.0;0.0;172.0;0.0;0.0;0.0;0.0;0;172.0;0.0;172.0;536;536.0
2025-12-06T05:32:24.476000+00:00;0.0;268.0;0.0;170.0;-0.0;0.0;170.0;0.0;0.0;0.0;0.0;0;170.0;0.0;170.0;536;536.0
2025-12-06T05:53:16.473000+00:00;0.0;268.0;0.0;171.0;-0.0;0.0;171.0;0.0;0.0;0.0;0.0;0;171.0;0.0;171.0;536;536.0
2025-12-06T05:57:42.482000+00:00;0.0;268.0;0.0;191.0;-0.0;0.0;191.0;0.0;0.0;0.0;0.0;0;191.0;0.0;191.0;536;536.0
2025-12-06T06:02:42.472000+00:00;0.0;268.0;0.0;196.0;-0.0;0.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;536;536.0
2025-12-06T06:08:08.486000+00:00;0.0;268.0;0.0;190.0;-0.0;0.0;190.0;0.0;0.0;0.0;0.0;0;190.0;0.0;190.0;536;536.0
2025-12-06T06:13:08.504000+00:00;0.0;268.0;0.0;189.0;-0.0;0.0;189.0;0.0;0.0;0.0;0.0;0;189.0;0.0;189.0;536;536.0
2025-12-06T06:23:34.470000+00:00;0.0;268.0;0.0;191.0;-0.0;0.0;191.0;0.0;0.0;0.0;0.0;0;191.0;0.0;191.0;536;536.0
2025-12-06T06:28:00.577000+00:00;0.0;268.0;0.0;171.0;-0.0;0.0;171.0;0.0;0.0;0.0;0.0;0;171.0;0.0;171.0;536;536.0
2025-12-06T06:33:00.469000+00:00;0.0;268.0;0.0;181.0;-0.0;0.0;181.0;0.0;0.0;0.0;0.0;0;181.0;0.0;181.0;536;536.0
2025-12-06T06:38:26.492000+00:00;0.0;268.0;0.0;172.0;-0.0;0.0;172.0;0.0;0.0;0.0;0.0;0;172.0;0.0;172.0;536;536.0
2025-12-06T06:48:52.523000+00:00;0.0;268.0;0.0;193.0;-0.0;0.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;536;536.0
2025-12-06T06:53:52.481000+00:00;0.0;268.0;0.0;192.0;-0.0;0.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;536;536.0
2025-12-06T06:59:18.483000+00:00;0.0;268.0;0.0;187.0;-0.0;0.0;187.0;0.0;0.0;0.0;0.0;0;187.0;0.0;187.0;536;536.0
2025-12-06T07:03:18.478000+00:00;0.0;268.0;0.0;188.0;-0.0;0.0;188.0;0.0;0.0;0.0;0.0;0;188.0;0.0;188.0;536;536.0
2025-12-06T07:08:44.386000+00:00;0.0;268.0;0.0;171.0;-0.0;0.0;171.0;0.0;0.0;0.0;0.0;0;171.0;0.0;171.0;536;536.0
2025-12-06T07:13:44.535000+00:00;0.0;268.0;0.0;177.0;-0.0;0.0;177.0;0.0;0.0;0.0;0.0;0;177.0;0.0;177.0;536;536.0
2025-12-06T07:19:10.381000+00:00;0.0;268.0;0.0;171.0;-0.0;0.0;171.0;0.0;0.0;0.0;0.0;0;171.0;0.0;171.0;536;536.0
2025-12-06T07:23:13.475000+00:00;0.0;268.0;0.0;170.0;-0.0;0.0;170.0;0.0;0.0;0.0;0.0;0;170.0;0.0;170.0;536;536.0
2025-12-06T07:28:13.482000+00:00;0.0;268.0;0.0;170.0;-0.0;7.0;170.0;7.0;7.0;0.0;0.0;0;163.0;7.0;163.0;536;536.0
2025-12-06T07:28:13.484000+00:00;0.0;268.0;7.0;170.0;-0.0;7.0;177.0;7.0;7.0;0.0;0.0;0;170.0;7.0;170.0;536;536.0
2025-12-06T07:28:13.491000+00:00;0.0;268.0;7.0;165.0;-0.0;7.0;172.0;7.0;7.0;0.0;0.0;0;165.0;7.0;165.0;536;536.0
2025-12-06T07:33:39.480000+00:00;0.0;268.0;7.0;165.0;-0.0;8.0;172.0;8.0;8.0;0.0;0.0;0;164.0;8.0;164.0;536;536.0
2025-12-06T07:33:39.482000+00:00;0.0;268.0;8.0;165.0;-0.0;8.0;173.0;8.0;8.0;0.0;0.0;0;165.0;8.0;165.0;536;536.0
2025-12-06T07:38:39.482000+00:00;0.0;268.0;8.0;165.0;-0.0;7.0;173.0;7.0;7.0;0.0;0.0;0;166.0;7.0;166.0;536;536.0
2025-12-06T07:38:39.484000+00:00;0.0;268.0;7.0;165.0;-0.0;7.0;172.0;7.0;7.0;0.0;0.0;0;165.0;7.0;165.0;536;536.0
2025-12-06T07:38:39.490000+00:00;0.0;268.0;7.0;185.0;-0.0;7.0;192.0;7.0;7.0;0.0;0.0;0;185.0;7.0;185.0;536;536.0
2025-12-06T07:44:06.473000+00:00;0.0;268.0;7.0;185.0;-0.0;20.0;192.0;20.0;20.0;0.0;0.0;0;172.0;20.0;172.0;536;536.0
2025-12-06T07:44:06.476000+00:00;0.0;268.0;20.0;185.0;-0.0;20.0;205.0;20.0;20.0;0.0;0.0;0;185.0;20.0;185.0;536;536.0
2025-12-06T07:44:06.483000+00:00;0.0;268.0;20.0;175.0;-0.0;20.0;195.0;20.0;20.0;0.0;0.0;0;175.0;20.0;175.0;536;536.0
2025-12-06T07:49:06.474000+00:00;0.0;268.0;20.0;175.0;-0.0;19.0;195.0;19.0;19.0;0.0;0.0;0;176.0;19.0;176.0;536;536.0
2025-12-06T07:49:06.476000+00:00;0.0;268.0;19.0;175.0;-0.0;19.0;194.0;19.0;19.0;0.0;0.0;0;175.0;19.0;175.0;536;536.0
2025-12-06T07:49:06.482000+00:00;0.0;268.0;19.0;174.0;-0.0;19.0;193.0;19.0;19.0;0.0;0.0;0;174.0;19.0;174.0;536;536.0
2025-12-06T07:53:32.497000+00:00;0.0;268.0;19.0;174.0;-0.0;25.0;193.0;25.0;25.0;0.0;0.0;0;168.0;25.0;168.0;536;536.0
2025-12-06T07:53:32.499000+00:00;0.0;268.0;25.0;174.0;-0.0;25.0;199.0;25.0;25.0;0.0;0.0;0;174.0;25.0;174.0;536;536.0
2025-12-06T07:53:32.506000+00:00;0.0;268.0;25.0;167.0;-0.0;25.0;192.0;25.0;25.0;0.0;0.0;0;167.0;25.0;167.0;536;536.0
2025-12-06T07:58:32.475000+00:00;0.0;268.0;25.0;167.0;-0.0;42.0;192.0;42.0;42.0;0.0;0.0;0;150.0;42.0;150.0;536;536.0
2025-12-06T07:58:32.477000+00:00;0.0;268.0;42.0;167.0;-0.0;42.0;209.0;42.0;42.0;0.0;0.0;0;167.0;42.0;167.0;536;536.0
2025-12-06T07:58:32.483000+00:00;0.0;268.0;42.0;158.0;-0.0;42.0;200.0;42.0;42.0;0.0;0.0;0;158.0;42.0;158.0;536;536.0
2025-12-06T08:03:58.477000+00:00;0.0;268.0;42.0;158.0;-0.0;44.0;200.0;44.0;44.0;0.0;0.0;0;156.0;44.0;156.0;536;536.0
2025-12-06T08:03:58.479000+00:00;0.0;268.0;44.0;158.0;-0.0;44.0;202.0;44.0;44.0;0.0;0.0;0;158.0;44.0;158.0;536;536.0
2025-12-06T08:03:58.486000+00:00;0.0;268.0;44.0;147.0;-0.0;44.0;191.0;44.0;44.0;0.0;0.0;0;147.0;44.0;147.0;536;536.0
2025-12-06T08:08:58.514000+00:00;0.0;268.0;44.0;147.0;-0.0;51.0;191.0;51.0;51.0;0.0;0.0;0;140.0;51.0;140.0;536;536.0
2025-12-06T08:08:58.516000+00:00;0.0;268.0;51.0;147.0;-0.0;51.0;198.0;51.0;51.0;0.0;0.0;0;147.0;51.0;147.0;536;536.0
2025-12-06T08:08:58.523000+00:00;0.0;268.0;51.0;141.0;-0.0;51.0;192.0;51.0;51.0;0.0;0.0;0;141.0;51.0;141.0;536;536.0
2025-12-06T08:13:26.865000+00:00;0.0;268.0;51.0;141.0;-0.0;52.0;192.0;52.0;52.0;0.0;0.0;0;140.0;52.0;140.0;536;536.0
2025-12-06T08:13:26.867000+00:00;0.0;268.0;52.0;141.0;-0.0;52.0;193.0;52.0;52.0;0.0;0.0;0;141.0;52.0;141.0;536;536.0
2025-12-06T08:13:26.873000+00:00;0.0;268.0;52.0;125.0;-0.0;52.0;177.0;52.0;52.0;0.0;0.0;0;125.0;52.0;125.0;536;536.0
2025-12-06T08:18:27.481000+00:00;0.0;268.0;52.0;125.0;-0.0;72.0;177.0;72.0;72.0;0.0;0.0;0;105.0;72.0;105.0;536;536.0
2025-12-06T08:18:27.483000+00:00;0.0;268.0;72.0;125.0;-0.0;72.0;197.0;72.0;72.0;0.0;0.0;0;125.0;72.0;125.0;536;536.0
2025-12-06T08:18:27.490000+00:00;0.0;268.0;72.0;100.0;-0.0;72.0;172.0;72.0;72.0;0.0;0.0;0;100.0;72.0;100.0;536;536.0
2025-12-06T08:23:53.484000+00:00;0.0;268.0;72.0;100.0;-0.0;59.0;172.0;59.0;59.0;0.0;0.0;0;113.0;59.0;113.0;536;536.0
2025-12-06T08:23:53.486000+00:00;0.0;268.0;59.0;100.0;-0.0;59.0;159.0;59.0;59.0;0.0;0.0;0;100.0;59.0;100.0;536;536.0
2025-12-06T08:23:53.493000+00:00;0.0;268.0;59.0;112.0;-0.0;59.0;171.0;59.0;59.0;0.0;0.0;0;112.0;59.0;112.0;536;536.0
2025-12-06T08:28:53.492000+00:00;0.0;268.0;59.0;112.0;-0.0;73.0;171.0;73.0;73.0;0.0;0.0;0;98.0;73.0;98.0;536;536.0
2025-12-06T08:28:53.494000+00:00;0.0;268.0;73.0;112.0;-0.0;73.0;185.0;73.0;73.0;0.0;0.0;0;112.0;73.0;112.0;536;536.0
2025-12-06T08:28:53.501000+00:00;0.0;268.0;73.0;98.0;-0.0;73.0;171.0;73.0;73.0;0.0;0.0;0;98.0;73.0;98.0;536;536.0
2025-12-06T08:34:19.475000+00:00;0.0;268.0;73.0;98.0;-0.0;153.0;171.0;153.0;153.0;0.0;0.0;0;18.0;153.0;18.0;536;536.0
2025-12-06T08:34:19.477000+00:00;0.0;268.0;153.0;98.0;-0.0;153.0;251.0;153.0;153.0;0.0;0.0;0;98.0;153.0;98.0;536;536.0
2025-12-06T08:34:19.484000+00:00;0.0;268.0;153.0;45.0;-0.0;153.0;198.0;153.0;153.0;0.0;0.0;0;45.0;153.0;45.0;536;536.0
2025-12-06T08:39:19.487000+00:00;0.0;268.0;153.0;45.0;-0.0;117.0;198.0;117.0;117.0;0.0;0.0;0;81.0;117.0;81.0;536;536.0
2025-12-06T08:39:19.489000+00:00;0.0;268.0;117.0;45.0;-0.0;117.0;162.0;117.0;117.0;0.0;0.0;0;45.0;117.0;45.0;536;536.0
2025-12-06T08:39:19.496000+00:00;0.0;268.0;117.0;76.0;-0.0;117.0;193.0;117.0;117.0;0.0;0.0;0;76.0;117.0;76.0;536;536.0
2025-12-06T08:43:45.541000+00:00;0.0;268.0;117.0;76.0;-0.0;82.0;193.0;82.0;82.0;0.0;0.0;0;111.0;82.0;111.0;536;536.0
2025-12-06T08:43:45.543000+00:00;0.0;268.0;82.0;76.0;-0.0;82.0;158.0;82.0;82.0;0.0;0.0;0;76.0;82.0;76.0;536;536.0
2025-12-06T08:43:45.562000+00:00;0.0;268.0;82.0;108.0;-0.0;82.0;190.0;82.0;82.0;0.0;0.0;0;108.0;82.0;108.0;536;536.0
2025-12-06T08:48:45.479000+00:00;0.0;268.0;82.0;108.0;-0.0;80.0;190.0;80.0;80.0;0.0;0.0;0;110.0;80.0;110.0;536;536.0
2025-12-06T08:48:45.481000+00:00;0.0;268.0;80.0;108.0;-0.0;80.0;188.0;80.0;80.0;0.0;0.0;0;108.0;80.0;108.0;536;536.0
2025-12-06T08:48:45.487000+00:00;0.0;268.0;80.0;110.0;-0.0;80.0;190.0;80.0;80.0;0.0;0.0;0;110.0;80.0;110.0;536;536.0
2025-12-06T08:54:11.511000+00:00;0.0;268.0;80.0;110.0;-0.0;92.0;190.0;92.0;92.0;0.0;0.0;0;98.0;92.0;98.0;536;536.0
2025-12-06T08:54:11.514000+00:00;0.0;268.0;92.0;110.0;-0.0;92.0;202.0;92.0;92.0;0.0;0.0;0;110.0;92.0;110.0;536;536.0
2025-12-06T08:54:11.515000+00:00;0.0;268.0;92.0;80.0;-0.0;92.0;172.0;92.0;92.0;0.0;0.0;0;80.0;92.0;80.0;536;536.0
2025-12-06T08:56:13.505000+00:00;0.0;268.0;92.0;80.0;-0.0;92.0;172.0;92.0;92.0;0.0;0.0;0;80.0;92.0;80.0;536;536.0
2025-12-06T08:56:13.508000+00:00;0.0;268.0;92.0;80.0;-0.0;92.0;172.0;92.0;92.0;0.0;0.0;0;80.0;92.0;80.0;536;536.0
2025-12-06T08:56:13.515000+00:00;0.0;268.0;92.0;80.0;-0.0;92.0;172.0;92.0;92.0;0.0;0.0;0;80.0;92.0;80.0;536;536.0
2025-12-06T08:56:13.516000+00:00;0.0;268.0;92.0;80.0;-0.0;92.0;172.0;92.0;92.0;0.0;0.0;0;80.0;92.0;80.0;536;536.0
2025-12-06T08:59:13.484000+00:00;0.0;268.0;92.0;80.0;-0.0;57.0;172.0;57.0;57.0;0.0;0.0;0;115.0;57.0;115.0;536;536.0
2025-12-06T08:59:13.486000+00:00;0.0;268.0;57.0;80.0;-0.0;57.0;137.0;57.0;57.0;0.0;0.0;0;80.0;57.0;80.0;536;536.0
2025-12-06T08:59:13.493000+00:00;0.0;268.0;57.0;113.0;-0.0;57.0;170.0;57.0;57.0;0.0;0.0;0;113.0;57.0;113.0;536;536.0
2025-12-06T09:04:40.384000+00:00;0.0;268.0;57.0;113.0;-0.0;93.0;170.0;93.0;93.0;0.0;0.0;0;77.0;93.0;77.0;536;536.0
2025-12-06T09:04:40.387000+00:00;0.0;268.0;93.0;113.0;-0.0;93.0;206.0;93.0;93.0;0.0;0.0;0;113.0;93.0;113.0;536;536.0
2025-12-06T09:04:40.393000+00:00;0.0;268.0;93.0;79.0;-0.0;93.0;172.0;93.0;93.0;0.0;0.0;0;79.0;93.0;79.0;536;536.0
2025-12-06T09:09:40.482000+00:00;0.0;268.0;93.0;79.0;-0.0;77.0;172.0;77.0;77.0;0.0;0.0;0;95.0;77.0;95.0;536;536.0
2025-12-06T09:09:40.484000+00:00;0.0;268.0;77.0;79.0;-0.0;77.0;156.0;77.0;77.0;0.0;0.0;0;79.0;77.0;79.0;536;536.0
2025-12-06T09:09:40.491000+00:00;0.0;268.0;77.0;96.0;-0.0;77.0;173.0;77.0;77.0;0.0;0.0;0;96.0;77.0;96.0;536;536.0
2025-12-06T09:15:06.379000+00:00;0.0;268.0;77.0;96.0;-0.0;46.0;173.0;46.0;46.0;0.0;0.0;0;127.0;46.0;127.0;536;536.0
2025-12-06T09:15:06.381000+00:00;0.0;268.0;46.0;96.0;-0.0;46.0;142.0;46.0;46.0;0.0;0.0;0;96.0;46.0;96.0;536;536.0
2025-12-06T09:15:06.383000+00:00;0.0;268.0;46.0;125.0;-0.0;46.0;171.0;46.0;46.0;0.0;0.0;0;125.0;46.0;125.0;536;536.0
2025-12-06T09:19:06.475000+00:00;0.0;268.0;46.0;125.0;-0.0;54.0;171.0;54.0;54.0;0.0;0.0;0;117.0;54.0;117.0;536;536.0
2025-12-06T09:19:06.477000+00:00;0.0;268.0;54.0;125.0;-0.0;54.0;179.0;54.0;54.0;0.0;0.0;0;125.0;54.0;125.0;536;536.0
2025-12-06T09:19:06.484000+00:00;0.0;268.0;54.0;118.0;-0.0;54.0;172.0;54.0;54.0;0.0;0.0;0;118.0;54.0;118.0;536;536.0
2025-12-06T09:24:06.540000+00:00;0.0;268.0;54.0;118.0;-0.0;40.0;172.0;40.0;40.0;0.0;0.0;0;132.0;40.0;132.0;536;536.0
2025-12-06T09:24:06.542000+00:00;0.0;268.0;40.0;118.0;-0.0;40.0;158.0;40.0;40.0;0.0;0.0;0;118.0;40.0;118.0;536;536.0
2025-12-06T09:24:06.549000+00:00;0.0;268.0;40.0;133.0;-0.0;40.0;173.0;40.0;40.0;0.0;0.0;0;133.0;40.0;133.0;536;536.0
2025-12-06T09:28:32.489000+00:00;0.0;268.0;40.0;133.0;-0.0;77.0;173.0;77.0;77.0;0.0;0.0;0;96.0;77.0;96.0;536;536.0
2025-12-06T09:28:32.491000+00:00;0.0;268.0;77.0;133.0;-0.0;77.0;210.0;77.0;77.0;0.0;0.0;0;133.0;77.0;133.0;536;536.0
2025-12-06T09:28:32.498000+00:00;0.0;268.0;77.0;116.0;-0.0;77.0;193.0;77.0;77.0;0.0;0.0;0;116.0;77.0;116.0;536;536.0
2025-12-06T09:29:32.480000+00:00;0.0;268.0;77.0;116.0;-0.0;78.0;193.0;78.0;78.0;0.0;0.0;0;115.0;78.0;115.0;536;536.0
2025-12-06T09:29:32.482000+00:00;0.0;268.0;78.0;116.0;-0.0;78.0;194.0;78.0;78.0;0.0;0.0;0;116.0;78.0;116.0;536;536.0
2025-12-06T09:29:32.489000+00:00;0.0;268.0;78.0;115.0;-0.0;78.0;193.0;78.0;78.0;0.0;0.0;0;115.0;78.0;115.0;536;536.0
